"customer_id";"customer_state";"customer_city";"value_segment";"activity_status";"total_spent";"days_since_last_purchase";"order_purchase_timestamp";"price";"freight_value";"order_total"
"a7adc93e1086eab42f28ee3d1c4b77d5";"RJ";"duque de caxias";"Low Value";"Inactive";135.8;245;"2017-12-30 18:25:34";49.9;18.0;67.9
"bacf5021c97183a2a3946dff31e56098";"SC";"sao bento do sul";"Medium Value";"Inactive";218.9;195;"2018-02-18 18:46:28";88.34;21.11;109.45
"512ab098fa4d12ef6885a8ccedc02eaf";"AM";"manaus";"Low Value";"Inactive";90.56;313;"2017-10-23 12:48:12";19.9;25.38;45.28
"bc3944c929f6bef6cfff35bf6473781d";"MT";"cuiaba";"Low Value";"Inactive";161.78;310;"2017-10-26 16:52:36";65.0;15.89;80.89
"b7fefe142962b04fa4d97b8bec20f8a1";"PI";"teresina";"Low Value";"Inactive";108.28;299;"2017-11-06 12:48:43";32.99;21.15;54.14
"a666bb7a77916be2716fa1420c73c56f";"SP";"sao caetano do sul";"Low Value";"Inactive";81.12;412;"2017-07-16 12:26:05";3.49;16.79;20.28
"a666bb7a77916be2716fa1420c73c56f";"SP";"sao caetano do sul";"Low Value";"Inactive";81.12;412;"2017-07-16 12:26:05";3.49;16.79;20.28
"4b635ddad21743917c499f9b05204909";"MG";"astolfo dutra";"Medium Value";"At Risk";273.6;71;"2018-06-22 12:06:01";49.95;18.45;68.4
"4b635ddad21743917c499f9b05204909";"MG";"astolfo dutra";"Medium Value";"At Risk";273.6;71;"2018-06-22 12:06:01";49.95;18.45;68.4
"ef8a56cba316f40c236be1799e706e78";"PI";"teresina";"Medium Value";"At Risk";228.04;107;"2018-05-17 17:25:10";79.98;34.04;114.02
"b5e467a2fd8bbb9e93feecceae7f4261";"SP";"tarabai";"Low Value";"At Risk";101.66;62;"2018-07-01 22:44:13";37.9;12.93;50.83
"a1c4fffd5de4478c21989bd29f9a4aa4";"RS";"rio grande";"High Value";"At Risk";1035.4;71;"2018-06-22 18:47:50";479.0;38.7;517.7
"3cec5fcde75cb301d296c334e846f8e7";"SP";"sao paulo";"Medium Value";"At Risk";473.4;67;"2018-06-26 13:01:38";110.32;8.03;118.35
"3cec5fcde75cb301d296c334e846f8e7";"SP";"sao paulo";"Medium Value";"At Risk";473.4;67;"2018-06-26 13:01:38";110.32;8.03;118.35
"3f00c5554323c1de1b010995f7bdbbd2";"SP";"sao paulo";"Medium Value";"Inactive";233.88;274;"2017-12-01 15:17:48";99.99;16.95;116.94
"6710f7fe1c2f9abf00197047bea1fed7";"SP";"indaiatuba";"Medium Value";"Inactive";440.92;336;"2017-09-30 01:29:40";206.67;13.79;220.46
"961ab7d1f30476935fd856403381435f";"MT";"cuiaba";"Medium Value";"Inactive";359.74;209;"2018-02-04 09:59:39";139.9;39.97;179.87
"a639eb942974831cb8c12bd71c43c91e";"SP";"tupa";"Medium Value";"Inactive";313.7;121;"2018-05-03 10:16:09";138.0;18.85;156.85
"264b1a5854f238bf3424eb75a27d7d66";"SP";"sao paulo";"Low Value";"Inactive";95.74;128;"2018-04-26 22:38:28";38.99;8.88;47.87
"02385ca219b24812b4c7c65818e3b06a";"SP";"mogi das cruzes";"High Value";"Inactive";2041.68;388;"2017-08-09 16:57:21";1004.99;15.85;1020.84
"801ab7c35919d6c252d9d983a07103ba";"SP";"guarei";"High Value";"Active";583.18;51;"2018-07-12 21:38:13";276.99;14.6;291.59
"430dae64e910e717c1135ff28b67aad2";"MG";"belo horizonte";"Medium Value";"Inactive";376.48;466;"2017-05-23 21:55:24";59.9;34.22;94.12
"430dae64e910e717c1135ff28b67aad2";"MG";"belo horizonte";"Medium Value";"Inactive";376.48;466;"2017-05-23 21:55:24";59.9;34.22;94.12
"ec8315fb9315114eb8a8ed106264ff4f";"SP";"ribeirao preto";"High Value";"Inactive";548.3;266;"2017-12-09 10:47:07";259.99;14.16;274.15
"756d469ce2dc599ff5dcda8440dc5417";"RN";"parnamirim";"Low Value";"Inactive";81.78;281;"2017-11-24 20:55:09";19.74;21.15;40.89
"4dd3a0f00eda9c4ec8d3b86cf231823c";"PR";"coronel vivida";"Medium Value";"Active";235.58;17;"2018-08-15 11:24:01";99.0;18.79;117.79
"8bf2f12b614d32de2cb7ac7e1cc2602a";"SP";"barueri";"Low Value";"At Risk";127.22;102;"2018-05-22 22:17:10";49.9;13.71;63.61
"b655e5fd84f933787506b58d4060458c";"SP";"sao paulo";"Medium Value";"At Risk";257.76;68;"2018-06-25 13:18:44";49.0;15.44;64.44
"b655e5fd84f933787506b58d4060458c";"SP";"sao paulo";"Medium Value";"At Risk";257.76;68;"2018-06-25 13:18:44";49.0;15.44;64.44
"c5a92db38654f2f74f3983d03661e8ad";"SP";"araras";"High Value";"At Risk";812.52;116;"2018-05-08 19:38:58";193.9;8.23;202.13
"c5a92db38654f2f74f3983d03661e8ad";"SP";"araras";"High Value";"At Risk";812.52;116;"2018-05-08 19:38:58";195.9;8.23;204.13
"d22be3ef41b2dd919e8a0f327a02f284";"RJ";"sumidouro";"Medium Value";"Inactive";268.96;159;"2018-03-26 16:53:54";119.7;14.78;134.48
"4b63383d57d7b45e8c7df93cdbc5029d";"MG";"belo horizonte";"Medium Value";"Active";284.18;38;"2018-07-25 14:38:30";125.9;16.19;142.09
"5a5ff214d077aa3eb285242ed7e36c4d";"ES";"alto rio novo";"Medium Value";"At Risk";334.28;69;"2018-06-24 18:35:49";148.0;19.14;167.14
"d71aac5df6dac25e0a45e04a3aad1bdd";"PE";"recife";"Medium Value";"Active";462.3;41;"2018-07-22 20:44:34";89.9;35.53;125.43
"d71aac5df6dac25e0a45e04a3aad1bdd";"PE";"recife";"Medium Value";"Active";462.3;41;"2018-07-22 20:44:34";79.0;26.72;105.72
"f22c368483fea4ae42665976c5e5bdd3";"PR";"almirante tamandare";"Low Value";"Inactive";108.0;407;"2017-07-21 08:50:38";39.9;14.1;54.0
"e3b51585362f32e3e0292d6dccb80882";"SP";"sao paulo";"Medium Value";"Inactive";305.24;158;"2018-03-27 14:04:31";51.0;12.48;63.48
"e3b51585362f32e3e0292d6dccb80882";"SP";"sao paulo";"Medium Value";"Inactive";305.24;158;"2018-03-27 14:04:31";33.0;12.24;45.24
"e3b51585362f32e3e0292d6dccb80882";"SP";"sao paulo";"Medium Value";"Inactive";305.24;158;"2018-03-27 14:04:31";39.0;4.9;43.9
"4ff3f3945300d8e040f2906998401e92";"MA";"sao luis";"Low Value";"At Risk";159.04;94;"2018-05-30 16:33:11";55.0;24.52;79.52
"09fdefd1702f72c144ad0de71d639900";"SP";"sao paulo";"Low Value";"Inactive";115.38;131;"2018-04-23 16:06:44";44.9;12.79;57.69
"50fa7b568bb20a89723d9e7361ea6455";"RJ";"sao joao da barra";"Low Value";"Inactive";185.1;235;"2018-01-09 16:43:47";69.2;23.35;92.55
"438df7b1a12e7eb43f99b35531167e0a";"SP";"sao paulo";"Medium Value";"At Risk";233.94;89;"2018-06-04 21:38:25";104.9;12.07;116.97
"8d8b6ea6bb05c408ebafbe40f2e14021";"SP";"lorena";"Low Value";"Inactive";165.46;292;"2017-11-13 22:24:25";69.9;12.83;82.73
"759f9fb2ea5a4a789bf67139e484cb1f";"DF";"brasilia";"Medium Value";"Inactive";242.0;188;"2018-02-25 19:25:59";99.9;21.1;121.0
"024528dfafe67bb6421ef6e6da9adc9e";"MA";"sao luis";"Low Value";"Inactive";163.76;532;"2017-03-18 06:52:28";56.99;24.89;81.88
"6a9b5719c17e4f44e30d33c298c0739e";"SC";"coronel martins";"Low Value";"Inactive";131.98;127;"2018-04-27 10:01:33";51.4;14.59;65.99
"20739257747044d02d19276bacd71f66";"MS";"campo grande";"Low Value";"Active";62.26;47;"2018-07-16 13:14:48";15.9;15.23;31.13
"655418b3cc52d17ccb5b4330a7f03197";"SP";"sao bernardo do campo";"Low Value";"Inactive";182.78;154;"2018-03-31 16:41:54";74.9;16.49;91.39
"eada5b345b1d846ca260ad12e8ec98cd";"SP";"guapiacu";"Low Value";"Inactive";112.24;525;"2017-03-25 19:18:00";42.0;14.12;56.12
"2b01d668726fb0b751c55918c0437b7b";"SP";"cubatao";"Low Value";"Inactive";82.22;191;"2018-02-22 11:54:42";25.0;16.11;41.11
"df6e8e7769e4a072c31ca99bf69fab12";"SP";"assis";"Low Value";"Inactive";65.68;340;"2017-09-26 17:47:16";20.99;11.85;32.84
"16ea3b34aa8c716158f26e5a07536ecc";"RJ";"itaguai";"Low Value";"Inactive";69.02;493;"2017-04-26 17:09:51";19.99;14.52;34.51
"2e45292979b9b2700ea09560eeb0f803";"GO";"goiania";"Medium Value";"Inactive";218.58;320;"2017-10-16 15:29:43";21.33;15.1;36.43
"2e45292979b9b2700ea09560eeb0f803";"GO";"goiania";"Medium Value";"Inactive";218.58;320;"2017-10-16 15:29:43";21.33;15.1;36.43
"2e45292979b9b2700ea09560eeb0f803";"GO";"goiania";"Medium Value";"Inactive";218.58;320;"2017-10-16 15:29:43";21.33;15.1;36.43
"8f74e0e4e00e5811f6c80a9aa8661e0f";"SP";"sao paulo";"Low Value";"At Risk";176.38;82;"2018-06-11 23:16:52";69.9;18.29;88.19
"2e666de5b2240e7418d06135ff3b95aa";"PR";"curitiba";"Medium Value";"Inactive";240.96;366;"2017-08-31 11:56:14";105.99;14.49;120.48
"015f98a7155c15075a5f77a37a8205ed";"GO";"goiania";"Low Value";"At Risk";120.84;66;"2018-06-27 22:22:24";45.0;15.42;60.42
"c664dc5de5b5f4184bc4ca0285b9f8fe";"MT";"sinop";"Low Value";"Inactive";74.18;226;"2018-01-18 17:05:30";20.3;16.79;37.09
"6a3b2fc9f270df258605e22bef19fd88";"SP";"santa cruz do rio pardo";"Low Value";"Inactive";67.68;284;"2017-11-21 18:54:23";21.99;11.85;33.84
"0b06b92f20cf1c739acdceb0e6f6d937";"SP";"embu das artes";"Medium Value";"Inactive";206.0;149;"2018-04-05 15:25:53";87.51;15.49;103.0
"daec67ae8b3c533bfcb79c3b3990d36b";"RJ";"macae";"Low Value";"Active";176.58;32;"2018-07-31 10:19:27";65.9;22.39;88.29
"0ef08c64c1b6a57d81ced188dd485805";"ES";"cariacica";"Medium Value";"Inactive";214.12;316;"2017-10-20 12:37:34";89.99;17.07;107.06
"564b67a0cc888d056a2a238c1cea6dfe";"SC";"camboriu";"Medium Value";"Inactive";244.98;369;"2017-08-28 21:24:40";105.99;16.5;122.49
"92e31a98ed57084b5b8d4a0457b12fa1";"CE";"taua";"Low Value";"Inactive";178.38;339;"2017-09-27 21:49:59";55.0;34.19;89.19
"0fb9deeb22eef8579c6104c8b1007f19";"SP";"cotia";"Medium Value";"Inactive";297.94;310;"2017-10-26 08:48:12";135.0;13.97;148.97
"d8d4839d9fecfbdc1641ecb1b22981ae";"RJ";"armacao dos buzios";"Medium Value";"Inactive";463.48;350;"2017-09-16 20:28:28";213.0;18.74;231.74
"6778b46615b8624dc299c563ca6811a4";"ES";"cariacica";"Low Value";"Inactive";150.22;526;"2017-03-24 14:40:58";59.0;16.11;75.11
"e8a101d3de305ff620d4febe10137fd0";"SP";"bonfim paulista";"High Value";"Active";530.72;16;"2018-08-16 00:03:16";229.99;35.37;265.36
"0ef6c3eb9b6225c4e6e938b4d1016713";"SP";"osasco";"Medium Value";"Inactive";221.38;320;"2017-10-16 22:33:02";96.99;13.7;110.69
"6aa648d1941ad74851f11529a29d5fdf";"SP";"sao paulo";"Medium Value";"Active";307.62;39;"2018-07-24 14:06:08";109.9;43.91;153.81
"a096c55fc5ab79f92c64f63541ac39e8";"MG";"volta grande";"Low Value";"At Risk";193.3;69;"2018-06-24 19:18:27";78.0;18.65;96.65
"d05a2fc75287e80ba6aa6c9958d2abb2";"BA";"salvador";"Low Value";"Inactive";90.56;188;"2018-02-25 19:54:16";28.49;16.79;45.28
"566725ddad946bd0c0934125dc3126bd";"SP";"sao paulo";"Low Value";"Active";124.0;26;"2018-08-06 22:30:04";49.0;13.0;62.0
"d667ea9696496830a23ff4a8e38db1e3";"CE";"eusebio";"Low Value";"Inactive";135.06;377;"2017-08-20 11:09:18";49.9;17.63;67.53
"a4cba27784dff4e827894a6cf91fc55f";"SP";"taubate";"Low Value";"Inactive";41.7;242;"2018-01-02 15:38:10";9.0;11.85;20.85
"8f0352cfaa71a939a2aa8dfc4b4165fb";"SC";"sangao";"Medium Value";"Inactive";276.62;289;"2017-11-16 12:30:43";119.9;18.41;138.31
"6204061101097bad0b25b3c4fce9ee8d";"SP";"sao paulo";"Medium Value";"Inactive";470.26;444;"2017-06-14 09:16:44";219.99;15.14;235.13
"77f27aecab797512134865f2631de5e1";"SP";"ferraz de vasconcelos";"Medium Value";"Inactive";279.24;186;"2018-02-27 23:25:30";124.0;15.62;139.62
"bd5dee4ca2945a0ecb54846178944df9";"RS";"porto alegre";"Low Value";"Inactive";57.0;218;"2018-01-26 10:45:35";14.4;14.1;28.5
"ca9e43d2589e04a0608d8989d5c5452d";"SP";"sao paulo";"Low Value";"Inactive";46.34;190;"2018-02-23 14:36:15";14.9;8.27;23.17
"2d99f1ab585a5ca8c2d77dd6fa57eae4";"SP";"hortolandia";"Low Value";"Inactive";136.46;447;"2017-06-11 11:00:52";55.5;12.73;68.23
"720f9eb7343c0fb80260074ae6c3fc35";"BA";"itatim";"Medium Value";"Inactive";347.76;129;"2018-04-25 17:50:13";149.9;23.98;173.88
"a666bb7a77916be2716fa1420c73c56f";"SP";"sao caetano do sul";"Low Value";"Inactive";81.12;412;"2017-07-16 12:26:05";3.49;16.79;20.28
"a666bb7a77916be2716fa1420c73c56f";"SP";"sao caetano do sul";"Low Value";"Inactive";81.12;412;"2017-07-16 12:26:05";3.49;16.79;20.28
"4b635ddad21743917c499f9b05204909";"MG";"astolfo dutra";"Medium Value";"At Risk";273.6;71;"2018-06-22 12:06:01";49.95;18.45;68.4
"4b635ddad21743917c499f9b05204909";"MG";"astolfo dutra";"Medium Value";"At Risk";273.6;71;"2018-06-22 12:06:01";49.95;18.45;68.4
"ef8a56cba316f40c236be1799e706e78";"PI";"teresina";"Medium Value";"At Risk";228.04;107;"2018-05-17 17:25:10";79.98;34.04;114.02
"b5e467a2fd8bbb9e93feecceae7f4261";"SP";"tarabai";"Low Value";"At Risk";101.66;62;"2018-07-01 22:44:13";37.9;12.93;50.83
"a1c4fffd5de4478c21989bd29f9a4aa4";"RS";"rio grande";"High Value";"At Risk";1035.4;71;"2018-06-22 18:47:50";479.0;38.7;517.7
"3cec5fcde75cb301d296c334e846f8e7";"SP";"sao paulo";"Medium Value";"At Risk";473.4;67;"2018-06-26 13:01:38";110.32;8.03;118.35
"3cec5fcde75cb301d296c334e846f8e7";"SP";"sao paulo";"Medium Value";"At Risk";473.4;67;"2018-06-26 13:01:38";110.32;8.03;118.35
"3f00c5554323c1de1b010995f7bdbbd2";"SP";"sao paulo";"Medium Value";"Inactive";233.88;274;"2017-12-01 15:17:48";99.99;16.95;116.94
"6710f7fe1c2f9abf00197047bea1fed7";"SP";"indaiatuba";"Medium Value";"Inactive";440.92;336;"2017-09-30 01:29:40";206.67;13.79;220.46
"961ab7d1f30476935fd856403381435f";"MT";"cuiaba";"Medium Value";"Inactive";359.74;209;"2018-02-04 09:59:39";139.9;39.97;179.87
"a639eb942974831cb8c12bd71c43c91e";"SP";"tupa";"Medium Value";"Inactive";313.7;121;"2018-05-03 10:16:09";138.0;18.85;156.85
"264b1a5854f238bf3424eb75a27d7d66";"SP";"sao paulo";"Low Value";"Inactive";95.74;128;"2018-04-26 22:38:28";38.99;8.88;47.87
"02385ca219b24812b4c7c65818e3b06a";"SP";"mogi das cruzes";"High Value";"Inactive";2041.68;388;"2017-08-09 16:57:21";1004.99;15.85;1020.84
"801ab7c35919d6c252d9d983a07103ba";"SP";"guarei";"High Value";"Active";583.18;51;"2018-07-12 21:38:13";276.99;14.6;291.59
"430dae64e910e717c1135ff28b67aad2";"MG";"belo horizonte";"Medium Value";"Inactive";376.48;466;"2017-05-23 21:55:24";59.9;34.22;94.12
"430dae64e910e717c1135ff28b67aad2";"MG";"belo horizonte";"Medium Value";"Inactive";376.48;466;"2017-05-23 21:55:24";59.9;34.22;94.12
"ec8315fb9315114eb8a8ed106264ff4f";"SP";"ribeirao preto";"High Value";"Inactive";548.3;266;"2017-12-09 10:47:07";259.99;14.16;274.15
"756d469ce2dc599ff5dcda8440dc5417";"RN";"parnamirim";"Low Value";"Inactive";81.78;281;"2017-11-24 20:55:09";19.74;21.15;40.89
"4dd3a0f00eda9c4ec8d3b86cf231823c";"PR";"coronel vivida";"Medium Value";"Active";235.58;17;"2018-08-15 11:24:01";99.0;18.79;117.79
"8bf2f12b614d32de2cb7ac7e1cc2602a";"SP";"barueri";"Low Value";"At Risk";127.22;102;"2018-05-22 22:17:10";49.9;13.71;63.61
"b655e5fd84f933787506b58d4060458c";"SP";"sao paulo";"Medium Value";"At Risk";257.76;68;"2018-06-25 13:18:44";49.0;15.44;64.44
"b655e5fd84f933787506b58d4060458c";"SP";"sao paulo";"Medium Value";"At Risk";257.76;68;"2018-06-25 13:18:44";49.0;15.44;64.44
"c5a92db38654f2f74f3983d03661e8ad";"SP";"araras";"High Value";"At Risk";812.52;116;"2018-05-08 19:38:58";193.9;8.23;202.13
"c5a92db38654f2f74f3983d03661e8ad";"SP";"araras";"High Value";"At Risk";812.52;116;"2018-05-08 19:38:58";195.9;8.23;204.13
"d22be3ef41b2dd919e8a0f327a02f284";"RJ";"sumidouro";"Medium Value";"Inactive";268.96;159;"2018-03-26 16:53:54";119.7;14.78;134.48
"4b63383d57d7b45e8c7df93cdbc5029d";"MG";"belo horizonte";"Medium Value";"Active";284.18;38;"2018-07-25 14:38:30";125.9;16.19;142.09
"5a5ff214d077aa3eb285242ed7e36c4d";"ES";"alto rio novo";"Medium Value";"At Risk";334.28;69;"2018-06-24 18:35:49";148.0;19.14;167.14
"d71aac5df6dac25e0a45e04a3aad1bdd";"PE";"recife";"Medium Value";"Active";462.3;41;"2018-07-22 20:44:34";89.9;35.53;125.43
"d71aac5df6dac25e0a45e04a3aad1bdd";"PE";"recife";"Medium Value";"Active";462.3;41;"2018-07-22 20:44:34";79.0;26.72;105.72
"f22c368483fea4ae42665976c5e5bdd3";"PR";"almirante tamandare";"Low Value";"Inactive";108.0;407;"2017-07-21 08:50:38";39.9;14.1;54.0
"e3b51585362f32e3e0292d6dccb80882";"SP";"sao paulo";"Medium Value";"Inactive";305.24;158;"2018-03-27 14:04:31";51.0;12.48;63.48
"e3b51585362f32e3e0292d6dccb80882";"SP";"sao paulo";"Medium Value";"Inactive";305.24;158;"2018-03-27 14:04:31";33.0;12.24;45.24
"e3b51585362f32e3e0292d6dccb80882";"SP";"sao paulo";"Medium Value";"Inactive";305.24;158;"2018-03-27 14:04:31";39.0;4.9;43.9
"4ff3f3945300d8e040f2906998401e92";"MA";"sao luis";"Low Value";"At Risk";159.04;94;"2018-05-30 16:33:11";55.0;24.52;79.52
"09fdefd1702f72c144ad0de71d639900";"SP";"sao paulo";"Low Value";"Inactive";115.38;131;"2018-04-23 16:06:44";44.9;12.79;57.69
"50fa7b568bb20a89723d9e7361ea6455";"RJ";"sao joao da barra";"Low Value";"Inactive";185.1;235;"2018-01-09 16:43:47";69.2;23.35;92.55
"438df7b1a12e7eb43f99b35531167e0a";"SP";"sao paulo";"Medium Value";"At Risk";233.94;89;"2018-06-04 21:38:25";104.9;12.07;116.97
"8d8b6ea6bb05c408ebafbe40f2e14021";"SP";"lorena";"Low Value";"Inactive";165.46;292;"2017-11-13 22:24:25";69.9;12.83;82.73
"759f9fb2ea5a4a789bf67139e484cb1f";"DF";"brasilia";"Medium Value";"Inactive";242.0;188;"2018-02-25 19:25:59";99.9;21.1;121.0
"024528dfafe67bb6421ef6e6da9adc9e";"MA";"sao luis";"Low Value";"Inactive";163.76;532;"2017-03-18 06:52:28";56.99;24.89;81.88
"6a9b5719c17e4f44e30d33c298c0739e";"SC";"coronel martins";"Low Value";"Inactive";131.98;127;"2018-04-27 10:01:33";51.4;14.59;65.99
"20739257747044d02d19276bacd71f66";"MS";"campo grande";"Low Value";"Active";62.26;47;"2018-07-16 13:14:48";15.9;15.23;31.13
"655418b3cc52d17ccb5b4330a7f03197";"SP";"sao bernardo do campo";"Low Value";"Inactive";182.78;154;"2018-03-31 16:41:54";74.9;16.49;91.39
"eada5b345b1d846ca260ad12e8ec98cd";"SP";"guapiacu";"Low Value";"Inactive";112.24;525;"2017-03-25 19:18:00";42.0;14.12;56.12
"2b01d668726fb0b751c55918c0437b7b";"SP";"cubatao";"Low Value";"Inactive";82.22;191;"2018-02-22 11:54:42";25.0;16.11;41.11
"df6e8e7769e4a072c31ca99bf69fab12";"SP";"assis";"Low Value";"Inactive";65.68;340;"2017-09-26 17:47:16";20.99;11.85;32.84
"16ea3b34aa8c716158f26e5a07536ecc";"RJ";"itaguai";"Low Value";"Inactive";69.02;493;"2017-04-26 17:09:51";19.99;14.52;34.51
"2e45292979b9b2700ea09560eeb0f803";"GO";"goiania";"Medium Value";"Inactive";218.58;320;"2017-10-16 15:29:43";21.33;15.1;36.43
"2e45292979b9b2700ea09560eeb0f803";"GO";"goiania";"Medium Value";"Inactive";218.58;320;"2017-10-16 15:29:43";21.33;15.1;36.43
"2e45292979b9b2700ea09560eeb0f803";"GO";"goiania";"Medium Value";"Inactive";218.58;320;"2017-10-16 15:29:43";21.33;15.1;36.43
"8f74e0e4e00e5811f6c80a9aa8661e0f";"SP";"sao paulo";"Low Value";"At Risk";176.38;82;"2018-06-11 23:16:52";69.9;18.29;88.19
"2e666de5b2240e7418d06135ff3b95aa";"PR";"curitiba";"Medium Value";"Inactive";240.96;366;"2017-08-31 11:56:14";105.99;14.49;120.48
"015f98a7155c15075a5f77a37a8205ed";"GO";"goiania";"Low Value";"At Risk";120.84;66;"2018-06-27 22:22:24";45.0;15.42;60.42
"c664dc5de5b5f4184bc4ca0285b9f8fe";"MT";"sinop";"Low Value";"Inactive";74.18;226;"2018-01-18 17:05:30";20.3;16.79;37.09
"6a3b2fc9f270df258605e22bef19fd88";"SP";"santa cruz do rio pardo";"Low Value";"Inactive";67.68;284;"2017-11-21 18:54:23";21.99;11.85;33.84
"0b06b92f20cf1c739acdceb0e6f6d937";"SP";"embu das artes";"Medium Value";"Inactive";206.0;149;"2018-04-05 15:25:53";87.51;15.49;103.0
"daec67ae8b3c533bfcb79c3b3990d36b";"RJ";"macae";"Low Value";"Active";176.58;32;"2018-07-31 10:19:27";65.9;22.39;88.29
"0ef08c64c1b6a57d81ced188dd485805";"ES";"cariacica";"Medium Value";"Inactive";214.12;316;"2017-10-20 12:37:34";89.99;17.07;107.06
"564b67a0cc888d056a2a238c1cea6dfe";"SC";"camboriu";"Medium Value";"Inactive";244.98;369;"2017-08-28 21:24:40";105.99;16.5;122.49
"92e31a98ed57084b5b8d4a0457b12fa1";"CE";"taua";"Low Value";"Inactive";178.38;339;"2017-09-27 21:49:59";55.0;34.19;89.19
"0fb9deeb22eef8579c6104c8b1007f19";"SP";"cotia";"Medium Value";"Inactive";297.94;310;"2017-10-26 08:48:12";135.0;13.97;148.97
"d8d4839d9fecfbdc1641ecb1b22981ae";"RJ";"armacao dos buzios";"Medium Value";"Inactive";463.48;350;"2017-09-16 20:28:28";213.0;18.74;231.74
"6778b46615b8624dc299c563ca6811a4";"ES";"cariacica";"Low Value";"Inactive";150.22;526;"2017-03-24 14:40:58";59.0;16.11;75.11
"e8a101d3de305ff620d4febe10137fd0";"SP";"bonfim paulista";"High Value";"Active";530.72;16;"2018-08-16 00:03:16";229.99;35.37;265.36
"0ef6c3eb9b6225c4e6e938b4d1016713";"SP";"osasco";"Medium Value";"Inactive";221.38;320;"2017-10-16 22:33:02";96.99;13.7;110.69
"6aa648d1941ad74851f11529a29d5fdf";"SP";"sao paulo";"Medium Value";"Active";307.62;39;"2018-07-24 14:06:08";109.9;43.91;153.81
"a096c55fc5ab79f92c64f63541ac39e8";"MG";"volta grande";"Low Value";"At Risk";193.3;69;"2018-06-24 19:18:27";78.0;18.65;96.65
"d05a2fc75287e80ba6aa6c9958d2abb2";"BA";"salvador";"Low Value";"Inactive";90.56;188;"2018-02-25 19:54:16";28.49;16.79;45.28
"566725ddad946bd0c0934125dc3126bd";"SP";"sao paulo";"Low Value";"Active";124.0;26;"2018-08-06 22:30:04";49.0;13.0;62.0
"d667ea9696496830a23ff4a8e38db1e3";"CE";"eusebio";"Low Value";"Inactive";135.06;377;"2017-08-20 11:09:18";49.9;17.63;67.53
"a4cba27784dff4e827894a6cf91fc55f";"SP";"taubate";"Low Value";"Inactive";41.7;242;"2018-01-02 15:38:10";9.0;11.85;20.85
"8f0352cfaa71a939a2aa8dfc4b4165fb";"SC";"sangao";"Medium Value";"Inactive";276.62;289;"2017-11-16 12:30:43";119.9;18.41;138.31
"6204061101097bad0b25b3c4fce9ee8d";"SP";"sao paulo";"Medium Value";"Inactive";470.26;444;"2017-06-14 09:16:44";219.99;15.14;235.13
"77f27aecab797512134865f2631de5e1";"SP";"ferraz de vasconcelos";"Medium Value";"Inactive";279.24;186;"2018-02-27 23:25:30";124.0;15.62;139.62
"bd5dee4ca2945a0ecb54846178944df9";"RS";"porto alegre";"Low Value";"Inactive";57.0;218;"2018-01-26 10:45:35";14.4;14.1;28.5
"ca9e43d2589e04a0608d8989d5c5452d";"SP";"sao paulo";"Low Value";"Inactive";46.34;190;"2018-02-23 14:36:15";14.9;8.27;23.17
"2d99f1ab585a5ca8c2d77dd6fa57eae4";"SP";"hortolandia";"Low Value";"Inactive";136.46;447;"2017-06-11 11:00:52";55.5;12.73;68.23
"720f9eb7343c0fb80260074ae6c3fc35";"BA";"itatim";"Medium Value";"Inactive";347.76;129;"2018-04-25 17:50:13";149.9;23.98;173.88
"aa9f03ecd3728c9bd12e6d962c66c7cb";"GO";"trindade";"Medium Value";"Inactive";464.44;417;"2017-07-11 09:36:46";99.97;16.14;116.11
"aa9f03ecd3728c9bd12e6d962c66c7cb";"GO";"trindade";"Medium Value";"Inactive";464.44;417;"2017-07-11 09:36:46";99.97;16.14;116.11
"b3588b0dfd394759bb0048856f365c95";"SP";"sao paulo";"Low Value";"Inactive";65.24;587;"2017-01-22 23:07:15";23.9;8.72;32.62
"d21e2497e6b83b755f5e6f4c8d159ed8";"RJ";"rio de janeiro";"Medium Value";"Inactive";327.62;319;"2017-10-17 08:52:14";138.0;25.81;163.81
"3106fe6ef3e7aa3053de377e22826161";"RS";"porto alegre";"Low Value";"Inactive";182.46;486;"2017-05-03 19:35:37";75.0;16.23;91.23
"6c4d762aaa6ab65c892e6cdd1de5947a";"MG";"malacacheta";"High Value";"Inactive";747.94;350;"2017-09-16 14:51:37";99.9;112.44;212.34
"6c4d762aaa6ab65c892e6cdd1de5947a";"MG";"malacacheta";"High Value";"Inactive";747.94;350;"2017-09-16 14:51:37";109.9;9.37;119.27
"6c4d762aaa6ab65c892e6cdd1de5947a";"MG";"malacacheta";"High Value";"Inactive";747.94;350;"2017-09-16 14:51:37";32.99;9.37;42.36
"6bd3af263aba7459bf1e349624a1512a";"MG";"espera feliz";"Low Value";"Inactive";155.14;334;"2017-10-02 20:56:12";59.9;17.67;77.57
"e07f0f4cab25170d8b2d28cf80a38370";"MG";"araujos";"High Value";"At Risk";4230.1;112;"2018-05-12 22:16:52";1990.0;125.05;2115.05
"32367359f4253fe54dcf1ec1b4a2273f";"RS";"porto alegre";"Medium Value";"At Risk";298.72;90;"2018-06-03 15:09:10";125.9;23.46;149.36
"247d810acdcbc96b05e98fa5ddbc250e";"ES";"vitoria";"Low Value";"Inactive";130.2;212;"2018-02-01 23:27:28";50.0;15.1;65.1
